Voltage (V),Current (A),Temperature (C),eRPM,Throttle Duty,Motor Duty,Phase Current (A),Power (W),Status 1,Status 2
45.975979,86.6,55.74,93106,64,64,135.31,3981.52,1,0
46.036037,89.6,55.78,92398,64,64,140,4124.83,1,0
46.066067,86.4,55.78,93800,65,64,135,3980.11,1,0
45.945946,92.4,55.78,93074,65,64,144.38,4245.41,1,0
46.156158,85.6,55.78,92962,64,63,135.87,3950.97,1,0
46.006008,86.6,55.78,93533,64,64,135.31,3984.12,1,0
46.036037,84.6,55.78,94366,65,64,132.19,3894.65,1,0
45.945946,89,55.78,93969,65,65,136.92,4089.19,1,0
46.126129,84.4,55.78,93227,63,63,133.97,3893.05,1,0
46.006008,81.4,55.78,91486,63,63,129.21,3744.89,1,0
46.066067,73.6,55.78,92717,63,63,116.83,3390.46,1,0
46.126129,85,55.78,91356,63,62,137.1,3920.72,1,0
46.006008,83.2,55.78,91105,63,63,132.06,3827.7,1,0
46.126129,80.4,55.78,90948,62,62,129.68,3708.54,1,0
46.006008,81.6,55.78,90784,62,62,131.61,3754.09,1,0
46.126129,82.8,55.82,91001,62,62,133.55,3819.24,1,0
45.915916,89,55.82,91313,63,63,141.27,4086.52,1,0
45.855858,91.2,55.82,91010,64,64,142.5,4182.05,1,0
45.885887,94.4,55.82,91560,64,64,147.5,4331.63,1,0
46.006008,91.2,55.78,92320,63,63,144.76,4195.75,1,0
46.036037,80.6,55.78,91322,63,63,127.94,3710.5,1,0
46.066067,94.6,55.78,92051,64,64,147.81,4357.85,1,0
46.036037,89.4,55.78,93593,63,63,141.9,4115.62,1,0
45.975979,86.8,55.78,92487,63,63,137.78,3990.71,1,0
45.825829,91.6,55.78,92384,65,65,140.92,4197.65,1,0
45.885887,94,55.78,93239,65,65,144.62,4313.27,1,0
45.825829,95.8,55.78,93387,65,65,147.38,4390.11,1,0
45.765766,93.8,55.78,92497,65,65,144.31,4292.83,1,0
45.885887,91.6,55.78,93809,65,65,140.92,4203.15,1,0
45.795795,93.6,55.78,93618,65,65,144,4286.49,1,0
45.885887,87.8,55.78,94151,65,65,135.08,4028.78,1,0
45.885887,86.4,55.78,94447,65,65,132.92,3964.54,1,0
46.006008,85.4,55.78,93141,65,64,133.44,3928.91,1,0
46.066067,85.4,55.82,92990,65,63,135.56,3934.04,1,0
46.006008,89.8,55.82,93277,64,64,140.31,4131.34,1,0
46.006008,87.2,55.82,94159,64,64,136.25,4011.72,1,0
46.006008,89.4,55.82,93645,64,64,139.69,4112.94,1,0
46.156158,86,55.86,93331,64,64,134.38,3969.43,1,0
45.945946,91.2,55.86,93622,64,64,142.5,4190.27,1,0
46.096096,85.4,55.86,93325,64,64,133.44,3936.61,1,0
45.945946,84.8,55.86,92591,64,64,132.5,3896.22,1,0
46.156158,83.2,55.9,92899,63,63,132.06,3840.19,1,0
46.066067,91.4,55.9,91721,63,63,145.08,4210.44,1,0
46.066067,87.6,55.9,92631,63,63,139.05,4035.39,1,0
46.126129,83.2,55.9,92243,63,63,132.06,3837.69,1,0
46.126129,91.4,55.9,92458,63,63,145.08,4215.93,1,0
46.066067,83,55.9,92152,63,63,131.75,3823.48,1,0
46.066067,83.4,55.94,92325,64,64,130.31,3841.91,1,0
46.066067,94.6,55.94,91751,64,64,147.81,4357.85,1,0
46.066067,85.2,55.94,91856,64,64,133.12,3924.83,1,0
46.126129,84.6,55.94,92429,64,64,132.19,3902.27,1,0
46.216217,86.2,55.94,93330,64,64,134.69,3983.84,1,0
46.036037,91.8,55.94,93757,64,64,143.44,4226.11,1,0
45.975979,94.4,55.94,92840,64,64,147.5,4340.13,1,0
45.915916,95.4,55.94,93390,65,65,146.77,4380.38,1,0
46.036037,95.8,55.94,93698,66,65,147.38,4410.25,1,0
45.855858,98.6,55.94,94073,66,66,149.39,4521.39,1,0
46.096096,82.8,55.94,94227,65,63,131.43,3816.76,1,0
46.066067,84.2,55.94,93953,65,64,131.56,3878.76,1,0
46.036037,87.2,55.94,94462,65,65,134.15,4014.34,1,0
46.126129,83.8,55.94,93458,64,64,130.94,3865.37,1,0
46.126129,80.2,55.94,92383,63,63,127.3,3699.32,1,0
46.216217,79.2,55.94,93400,63,63,125.71,3660.32,1,0
46.156158,83.4,55.94,92919,64,64,130.31,3849.42,1,0
46.096096,95.2,55.94,91788,64,64,148.75,4388.35,1,0
46.096096,89.6,55.94,92381,64,63,142.22,4130.21,1,0
46.066067,90.2,55.94,92890,64,64,140.94,4155.16,1,0
45.975979,100.6,55.94,92435,65,65,154.77,4625.18,1,0
46.276276,85.4,55.94,92987,63,63,135.56,3951.99,1,0
46.006008,94.8,55.94,91574,64,64,148.12,4361.37,1,0
46.096096,91.4,55.94,92712,64,64,142.81,4213.18,1,0
46.036037,84.6,55.94,92115,64,64,132.19,3894.65,1,0
46.066067,79.2,55.98,92847,64,64,123.75,3648.43,1,0
46.096096,83.8,55.98,93018,63,63,133.02,3862.85,1,0
46.066067,84.2,56.02,91895,64,63,133.65,3878.76,1,0
46.066067,86.2,56.02,91832,64,64,134.69,3970.89,1,0
46.246246,94,56.02,92095,63,63,149.21,4347.15,1,0
46.186188,65.8,56.02,91288,63,63,104.44,3039.05,1,0
46.096096,94.4,56.02,91408,63,63,149.84,4351.47,1,0
46.156158,83.4,56.02,91800,63,63,132.38,3849.42,1,0
46.096096,94.2,56.02,91922,63,63,149.52,4342.25,1,0
46.096096,86.8,56.02,91659,63,63,137.78,4001.14,1,0
46.246246,81.6,56.02,91786,62,62,131.61,3773.69,1,0
46.336338,77.2,56.02,91390,60,61,126.56,3577.17,1,0
46.366367,70.6,56.02,90701,60,60,117.67,3273.47,1,0
46.306309,70.4,56.02,89435,60,60,117.33,3259.96,1,0
46.336338,72.2,56.02,88015,60,60,120.33,3345.48,1,0
46.306309,75.8,56.02,87312,61,61,124.26,3510.02,1,0
46.246246,78.2,56.02,89620,61,61,128.2,3616.46,1,0
46.156158,82.6,56.02,89863,61,61,135.41,3812.5,1,0
46.066067,91.2,56.02,90287,63,63,144.76,4201.23,1,0
46.066067,87,56.02,90783,63,63,138.1,4007.75,1,0
46.126129,86,56.06,91185,62,62,138.71,3966.85,1,0
46.036037,88.4,56.06,91043,63,63,140.32,4069.59,1,0
46.156158,91,56.06,92248,64,63,144.44,4200.21,1,0
46.006008,88.6,56.1,93139,64,64,138.44,4076.13,1,0
46.156158,83.8,56.1,92319,63,63,133.02,3867.89,1,0
46.156158,75.2,56.1,91708,63,63,119.37,3470.94,1,0
46.096096,77.4,56.1,91474,63,63,122.86,3567.84,1,0
46.156158,78.4,56.1,91176,63,63,124.44,3618.64,1,0
46.126129,85.2,56.1,90988,63,63,135.24,3929.95,1,0
46.156158,83.8,56.1,91469,63,62,135.16,3867.89,1,0
46.006008,87,56.1,91787,64,64,135.94,4002.52,1,0
46.066067,89.8,56.1,92327,64,64,140.31,4136.73,1,0
45.735737,107.2,56.1,93596,66,66,162.42,4902.87,1,0
46.036037,95.8,56.1,94311,66,65,147.38,4410.25,1,0
45.855858,95.4,56.1,94577,66,66,144.55,4374.65,1,0
45.915916,100,56.1,96037,67,67,149.25,4591.59,1,0
46.066067,96.6,56.1,95834,65,65,148.62,4449.98,1,0
46.006008,92.8,56.1,95724,65,65,142.77,4269.36,1,0
46.126129,80.8,56.1,94659,64,64,126.25,3726.99,1,0
46.156158,82.6,56.1,93858,64,63,131.11,3812.5,1,0
46.156158,83.8,56.1,92651,64,64,130.94,3867.89,1,0
46.156158,81.4,56.1,93701,64,64,127.19,3757.11,1,0
46.096096,82.4,56.1,94072,64,64,128.75,3798.32,1,0
46.186188,76.2,56.1,91943,63,63,120.95,3519.39,1,0
46.066067,83.2,56.1,93026,64,64,130,3832.7,1,0
46.036037,85.2,56.1,91876,64,64,133.12,3922.27,1,0
46.066067,89,56.1,93691,64,64,139.06,4099.88,1,0
45.945946,95.6,56.1,92010,65,65,147.08,4392.43,1,0
45.945946,95.8,56.14,92457,65,65,147.38,4401.62,1,0
45.855858,97.8,56.14,93090,65,65,150.46,4484.7,1,0
46.066067,92.6,56.14,92769,65,64,144.69,4265.72,1,0
46.126129,88.2,56.14,93925,65,64,137.81,4068.32,1,0
45.975979,89.8,56.14,93902,65,65,138.15,4128.64,1,0
45.945946,92,56.14,93804,65,65,141.54,4227.03,1,0
46.036037,79.8,56.14,93213,64,64,124.69,3673.68,1,0
46.036037,87.8,56.14,93914,65,65,135.08,4041.96,1,0
46.006008,86,56.14,92469,64,64,134.38,3956.52,1,0
45.885887,94.2,56.14,94845,66,66,142.73,4322.45,1,0
45.855858,97.6,56.14,93866,66,66,147.88,4475.53,1,0
45.975979,93,56.14,95554,66,66,140.91,4275.77,1,0
45.975979,91.8,56.14,94790,66,66,139.09,4220.59,1,0
46.186188,86.2,56.14,95174,64,64,134.69,3981.25,1,0
46.126129,81.6,56.14,94675,64,64,127.5,3763.89,1,0
46.186188,81.4,56.19,93860,63,62,131.29,3759.56,1,0
46.096096,83.2,56.19,91843,64,64,130,3835.2,1,0
46.126129,82.6,56.23,93003,64,63,131.11,3810.02,1,0
45.705708,105.2,56.23,92961,65,65,161.85,4808.24,1,0
45.885887,92.8,56.23,92892,65,65,142.77,4258.21,1,0
45.555557,107.2,56.23,94425,67,67,160,4883.56,1,0
45.615616,103.6,56.23,95112,68,68,152.35,4725.78,1,0
45.795795,98.6,56.23,96452,68,67,147.16,4515.47,1,0
45.945946,89,56.23,96694,66,66,134.85,4089.19,1,0
45.855858,92.4,56.23,95991,66,66,140,4237.08,1,0
45.915916,90,56.23,95107,66,66,136.36,4132.43,1,0
46.096096,86.8,56.23,94444,65,65,133.54,4001.14,1,0
46.126129,85.8,56.23,94133,64,64,134.06,3957.62,1,0
46.006008,87,56.23,93513,64,64,135.94,4002.52,1,0
45.885887,90.2,56.23,94046,65,65,138.77,4138.91,1,0
46.066067,89,56.23,93550,65,64,139.06,4099.88,1,0
45.915916,95.8,56.23,92952,65,65,147.38,4398.74,1,0
45.945946,86.8,56.27,93203,65,65,133.54,3988.11,1,0
46.006008,90.4,56.27,93816,65,65,139.08,4158.94,1,0
46.036037,88.4,56.27,94041,65,65,136,4069.59,1,0
46.096096,84,56.27,94233,65,65,129.23,3872.07,1,0
45.945946,93.2,56.27,94058,65,65,143.38,4282.16,1,0
45.945946,88.6,56.27,94096,65,65,136.31,4070.81,1,0
45.975979,90.8,56.27,93701,65,65,139.69,4174.62,1,0
45.825829,100.4,56.27,93683,66,66,152.12,4600.91,1,0
45.915916,98.8,56.27,95412,66,66,149.7,4536.49,1,0
46.006008,98.2,56.27,96071,65,65,151.08,4517.79,1,0
46.186188,82.2,56.31,94381,65,64,128.44,3796.5,1,0
46.036037,89,56.31,94537,65,65,136.92,4097.21,1,0
45.975979,90.6,56.31,93697,65,65,139.38,4165.42,1,0
46.066067,88.6,56.31,93728,64,64,138.44,4081.45,1,0
46.036037,83,56.31,93208,64,64,129.69,3820.99,1,0
46.066067,85.2,56.31,92308,63,63,135.24,3924.83,1,0
46.126129,82.8,56.31,91952,63,63,131.43,3819.24,1,0
46.096096,80.2,56.31,92301,63,63,127.3,3696.91,1,0
46.036037,85.6,56.31,92188,63,63,135.87,3940.68,1,0
46.066067,83.4,56.27,92272,63,63,132.38,3841.91,1,0
45.855858,99.6,56.27,93332,65,65,153.23,4567.24,1,0
45.885887,95.6,56.27,91844,65,65,147.08,4386.69,1,0
46.006008,93.2,56.27,92373,65,65,143.38,4287.76,1,0
45.945946,94.2,56.27,93839,65,65,144.92,4328.11,1,0
45.705708,102,56.27,93274,66,66,154.55,4661.98,1,0
45.855858,97.8,56.27,94650,66,66,148.18,4484.7,1,0
45.825829,97.2,56.27,94799,66,66,147.27,4454.27,1,0
45.915916,96.2,56.27,93515,66,65,148,4417.11,1,0
45.855858,95.6,56.27,95439,66,66,144.85,4383.82,1,0
45.765766,98.8,56.27,94269,67,66,149.7,4521.66,1,0
45.945946,92.2,56.27,94983,65,65,141.85,4236.22,1,0
45.975979,84.6,56.31,94431,65,65,130.15,3889.57,1,0
46.006008,86.2,56.31,95072,65,65,132.62,3965.72,1,0
46.096096,84.2,56.31,93999,64,64,131.56,3881.29,1,0
46.066067,81.4,56.31,93717,64,64,127.19,3749.78,1,0
46.126129,80,56.31,92532,63,63,126.98,3690.09,1,0
46.126129,84.6,56.31,91926,64,63,134.29,3902.27,1,0
46.096096,68,56.35,91741,62,62,109.68,3134.53,1,0
46.036037,80.8,56.35,91251,62,62,130.32,3719.71,1,0
46.096096,85.2,56.35,90909,62,62,137.42,3927.39,1,0
46.036037,80.2,56.35,91747,63,63,127.3,3692.09,1,0
45.855858,91.2,56.35,91151,63,63,144.76,4182.05,1,0
45.885887,80.4,56.35,91439,64,64,125.63,3689.23,1,0
45.795795,95.4,56.35,91779,65,65,146.77,4368.92,1,0
45.915916,87,56.35,93188,65,65,133.85,3994.68,1,0
46.036037,85.2,56.35,92750,65,65,131.08,3922.27,1,0
45.975979,87.6,56.35,93079,65,65,134.77,4027.5,1,0
45.975979,88.8,56.35,93719,65,65,136.62,4082.67,1,0
45.945946,91,56.35,93717,65,65,140,4181.08,1,0
45.945946,89.8,56.35,94251,65,65,138.15,4125.95,1,0
45.975979,88.8,56.35,92987,65,65,136.62,4082.67,1,0
45.795795,97,56.35,93785,66,66,146.97,4442.19,1,0
45.915916,100,56.35,93231,66,64,156.25,4591.59,1,0
45.825829,95.6,56.35,94736,66,66,144.85,4380.95,1,0
45.765766,96,56.39,94073,66,66,145.45,4393.51,1,0
45.885887,96.6,56.39,94809,66,66,146.36,4432.58,1,0
45.705708,97.8,56.39,94383,66,66,148.18,4470.02,1,0
45.975979,91.8,56.39,95578,66,65,141.23,4220.59,1,0
45.915916,89.6,56.39,95349,66,66,135.76,4114.07,1,0
45.945946,88.6,56.39,95343,66,66,134.24,4070.81,1,0
46.066067,86.6,56.39,94327,65,65,133.23,3989.32,1,0
46.036037,87.8,56.39,93991,65,65,135.08,4041.96,1,0
45.885887,88.2,56.39,93609,65,65,135.69,4047.14,1,0
45.765766,92,56.39,94236,66,66,139.39,4210.45,1,0
45.945946,96,56.39,95414,66,66,145.45,4410.81,1,0
45.915916,98.8,56.39,94737,66,66,149.7,4536.49,1,0
45.765766,97.8,56.39,95462,67,67,145.97,4475.89,1,0
45.855858,99.4,56.43,95696,67,67,148.36,4558.07,1,0
45.795795,96.2,56.43,95960,66,66,145.76,4405.56,1,0
45.825829,96.6,56.43,94821,66,66,146.36,4426.78,1,0
45.945946,92,56.43,95066,66,66,139.39,4227.03,1,0
45.885887,90.2,56.55,94281,66,66,136.67,4138.91,1,0
46.066067,89.6,56.55,95846,65,65,137.85,4127.52,1,0
45.975979,83.6,56.55,95726,65,65,128.62,3843.59,1,0
46.126129,82.6,56.55,93892,65,64,129.06,3810.02,1,0
46.126129,83.8,56.55,94174,65,64,130.94,3865.37,1,0
46.006008,88.2,56.55,93240,65,65,135.69,4057.73,1,0
46.006008,92,56.55,94019,65,64,143.75,4232.55,1,0
45.885887,95.8,56.55,94876,65,65,147.38,4395.87,1,0
46.006008,88.6,56.55,94394,65,65,136.31,4076.13,1,0
46.096096,87.6,56.55,93973,64,64,136.88,4038.02,1,0
46.006008,86,56.55,93254,64,64,134.38,3956.52,1,0
46.126129,81.2,56.55,91359,62,62,130.97,3745.44,1,0
46.306309,74.8,56.55,91546,62,62,120.65,3463.71,1,0
46.096096,82.4,56.55,92517,62,62,132.9,3798.32,1,0
46.036037,78.4,56.55,90964,62,62,126.45,3609.23,1,0
46.186188,81.4,56.55,90870,62,62,131.29,3759.56,1,0
46.276276,77,56.55,91193,62,61,126.23,3563.27,1,0
46.036037,79.6,56.55,90588,62,62,128.39,3664.47,1,0
46.126129,85,56.55,90667,62,62,137.1,3920.72,1,0
46.096096,72.2,56.55,90364,62,62,116.45,3328.14,1,0
46.126129,84.8,56.55,90715,62,62,136.77,3911.5,1,0
46.126129,84.8,56.55,90434,62,62,136.77,3911.5,1,0
46.066067,89.4,56.55,91582,63,63,141.9,4118.31,1,0
45.795795,93.4,56.55,91834,64,64,145.94,4277.33,1,0
45.945946,104,56.55,92664,64,64,162.5,4778.38,1,0
45.855858,96.6,56.55,93232,66,65,148.62,4429.68,1,0
45.735737,95.6,56.55,94537,66,66,144.85,4372.34,1,0
45.855858,94.4,56.55,94698,66,66,143.03,4328.79,1,0
45.765766,98.2,56.55,94336,67,67,146.57,4494.2,1,0
45.885887,92.8,56.55,94979,66,66,140.61,4258.21,1,0
45.855858,92.6,56.55,94704,66,66,140.3,4246.25,1,0
45.855858,90.4,56.55,94316,66,66,136.97,4145.37,1,0
45.975979,86,56.55,94133,65,65,132.31,3953.93,1,0
45.975979,91.6,56.55,95505,65,65,140.92,4211.4,1,0
46.006008,90.4,56.55,95218,65,65,139.08,4158.94,1,0
46.066067,85.4,56.55,94011,64,64,133.44,3934.04,1,0
46.066067,86,56.55,93337,65,64,134.38,3961.68,1,0
45.915916,91.6,56.55,94106,65,65,140.92,4205.9,1,0
45.945946,90,56.55,93784,65,65,138.46,4135.14,1,0
45.975979,88.6,56.55,94141,65,65,136.31,4073.47,1,0
45.975979,87.4,56.64,93791,65,65,134.46,4018.3,1,0
45.855858,90.2,56.64,93124,65,65,138.77,4136.2,1,0
45.975979,90.4,56.64,94560,65,65,139.08,4156.23,1,0
45.915916,90,56.64,94037,65,65,138.46,4132.43,1,0
45.975979,88.2,56.64,93665,65,64,137.81,4055.08,1,0
45.915916,93,56.64,93672,65,65,143.08,4270.18,1,0
45.855858,101.8,56.64,93462,66,66,154.24,4668.13,1,0
45.885887,94.4,56.64,94578,66,66,143.03,4331.63,1,0
45.735737,94.6,56.64,95745,67,67,141.19,4326.6,1,0
45.765766,99.4,56.64,95580,67,67,148.36,4549.12,1,0
45.885887,93.4,56.64,95123,66,66,141.52,4285.74,1,0
45.885887,95.8,56.64,95592,66,66,145.15,4395.87,1,0
45.975979,89.4,56.64,95859,65,65,137.54,4110.25,1,0
45.945946,88.8,56.64,94295,66,66,134.55,4080,1,0
45.915916,91.8,56.64,94648,66,65,141.23,4215.08,1,0
45.855858,92.2,56.64,94591,66,66,139.7,4227.91,1,0
45.885887,90.6,56.64,94604,66,66,137.27,4157.26,1,0
45.855858,95.4,56.64,95005,66,66,144.55,4374.65,1,0
45.825829,94.6,56.64,94842,66,66,143.33,4335.12,1,0
45.825829,96.2,56.64,95355,66,66,145.76,4408.44,1,0
45.855858,90.2,56.64,95029,66,66,136.67,4136.2,1,0
45.975979,91.8,56.64,94963,65,65,141.23,4220.59,1,0
45.945946,87.6,56.64,94489,66,65,134.77,4024.86,1,0
46.036037,93,56.64,93911,66,65,143.08,4281.35,1,0
45.765766,94.2,56.64,94371,66,66,142.73,4311.14,1,0
45.765766,94.6,56.64,94655,66,66,143.33,4329.44,1,0
45.825829,95.2,56.64,94879,66,66,144.24,4362.62,1,0
45.825829,96.4,56.64,94461,66,66,146.06,4417.61,1,0
45.915916,86.4,56.64,94777,65,65,132.92,3967.14,1,0
46.126129,78,56.64,94787,64,64,121.88,3597.84,1,0
46.006008,80.8,56.64,93375,64,64,126.25,3717.29,1,0
46.126129,78.6,56.64,92938,64,64,122.81,3625.51,1,0
46.186188,82.8,56.64,93530,64,63,131.43,3824.22,1,0
46.006008,84.4,56.64,91714,64,64,131.88,3882.91,1,0
45.975979,86.2,56.68,93547,64,64,134.69,3963.13,1,0
45.945946,86.8,56.68,92594,65,65,133.54,3988.11,1,0
45.915916,91.2,56.68,93000,65,65,140.31,4187.53,1,0
46.006008,88.2,56.68,92612,64,64,137.81,4057.73,1,0
45.945946,88,56.68,92614,64,64,137.5,4043.24,1,0
46.036037,85.8,56.68,92533,64,64,134.06,3949.89,1,0
45.885887,93,56.68,91889,64,64,145.31,4267.39,1,0
46.096096,81.6,56.68,93327,64,63,129.52,3761.44,1,0
45.855858,96.6,56.68,93115,65,65,148.62,4429.68,1,0
45.885887,94.2,56.68,94280,66,66,142.73,4322.45,1,0
45.825829,95.6,56.68,94487,66,66,144.85,4380.95,1,0
46.096096,81.2,56.68,94392,65,63,128.89,3743,1,0
46.006008,85.4,56.68,93156,64,64,133.44,3928.91,1,0
45.915916,89.6,56.68,93945,65,65,137.85,4114.07,1,0
45.945946,90.8,56.68,93664,65,65,139.69,4171.89,1,0
45.705708,94.6,56.68,94015,66,66,143.33,4323.76,1,0
45.735737,99.2,56.68,94364,66,66,150.3,4536.99,1,0
45.705708,100.2,56.68,94430,67,67,149.55,4579.71,1,0
45.675678,102,56.68,94628,67,67,152.24,4658.92,1,0
45.675678,102.2,56.68,95479,67,67,152.54,4668.05,1,0
45.795795,95.4,56.68,95294,66,66,144.55,4368.92,1,0
45.735737,94.2,56.68,94700,66,66,142.73,4308.31,1,0
45.885887,87.4,56.68,94632,65,65,134.46,4010.43,1,0
46.066067,77.2,56.68,93852,64,64,120.62,3556.3,1,0
46.096096,79.2,56.68,93100,64,64,123.75,3650.81,1,0
46.126129,83.8,56.68,93629,64,63,133.02,3865.37,1,0
46.006008,89,56.68,92425,64,64,139.06,4094.53,1,0
45.975979,87.4,56.72,93269,64,64,136.56,4018.3,1,0
45.945946,91.8,56.72,92784,65,65,141.23,4217.84,1,0
45.885887,92.2,56.72,93568,65,65,141.85,4230.68,1,0
45.855858,92.6,56.72,92854,65,65,142.46,4246.25,1,0
45.885887,90,56.72,93350,65,64,140.62,4129.73,1,0
45.885887,93.4,56.72,93408,64,64,145.94,4285.74,1,0
45.915916,90,56.72,93740,64,64,140.62,4132.43,1,0
46.156158,74.8,56.72,93445,63,62,120.65,3452.48,1,0
46.036037,74.8,56.72,91948,63,63,118.73,3443.5,1,0
45.975979,79.4,56.72,92497,64,64,124.06,3650.49,1,0
45.825829,86.8,56.72,93156,65,65,133.54,3977.68,1,0
45.855858,90.8,56.72,93067,65,65,139.69,4163.71,1,0
46.096096,87,56.76,92276,65,64,135.94,4010.36,1,0
45.795795,92.6,56.76,93324,65,65,142.46,4240.69,1,0
45.975979,92.4,56.76,93389,65,64,144.38,4248.18,1,0
45.825829,98.4,56.76,93223,65,65,151.38,4509.26,1,0
45.915916,95.2,56.76,94021,65,65,146.46,4371.2,1,0
45.915916,88.8,56.76,92775,65,65,136.62,4077.33,1,0
45.975979,94,56.76,94315,65,64,146.88,4321.74,1,0
45.825829,97.6,56.76,93292,65,65,150.15,4472.6,1,0
45.975979,85.2,56.76,93279,64,64,133.12,3917.15,1,0
46.036037,81.2,56.76,93739,64,64,126.88,3738.13,1,0
45.915916,82.8,56.76,93973,64,64,129.38,3801.84,1,0
45.945946,87.6,56.76,91866,64,64,136.88,4024.86,1,0
45.975979,83.4,56.76,91852,64,64,130.31,3834.4,1,0
45.945946,81.6,56.76,93066,64,64,127.5,3749.19,1,0
45.885887,95.2,56.76,93053,64,63,151.11,4368.34,1,0
45.735737,95.4,56.76,93067,66,66,144.55,4363.19,1,0
45.915916,95.8,56.8,93449,66,65,147.38,4398.74,1,0
45.765766,95.4,56.8,94103,66,66,144.55,4366.05,1,0
45.735737,93.4,56.8,94306,66,66,141.52,4271.72,1,0
45.885887,91,56.8,94822,66,66,137.88,4175.62,1,0
45.945946,93.4,56.8,94469,66,65,143.69,4291.35,1,0
45.825829,94.4,56.8,94932,65,66,143.03,4325.96,1,0
45.855858,90.4,56.8,94909,65,65,139.08,4145.37,1,0
45.795795,93,56.8,94822,66,65,143.08,4259.01,1,0
45.765766,95,56.8,94998,66,66,143.94,4347.75,1,0
45.825829,93.2,56.8,94998,66,66,141.21,4270.97,1,0
45.825829,92.6,56.8,95045,66,66,140.3,4243.47,1,0
45.795795,91,56.8,94915,66,66,137.88,4167.42,1,0
45.945946,91.6,56.8,93962,66,65,140.92,4208.65,1,0
45.855858,90.6,56.8,94930,66,66,137.27,4154.54,1,0
45.975979,85.8,56.8,94412,65,65,132,3944.74,1,0
45.945946,89,56.8,93831,65,65,136.92,4089.19,1,0
45.885887,94.2,56.8,93436,65,65,144.92,4322.45,1,0
45.945946,90.4,56.8,93355,65,64,141.25,4153.51,1,0
45.945946,86.6,56.84,93852,65,64,135.31,3978.92,1,0
45.585587,105.4,56.84,93785,68,67,157.31,4804.72,1,0
45.555557,108.2,56.84,94218,68,68,159.12,4929.11,1,0
45.555557,104.2,56.84,96107,68,68,153.24,4746.89,1,0
45.645645,101,56.84,96739,68,68,148.53,4610.21,1,0
45.705708,98,56.84,96897,68,68,144.12,4479.16,1,0
45.675678,94.2,56.84,96184,68,67,140.6,4302.65,1,0
45.855858,89.6,56.84,96396,67,66,135.76,4108.68,1,0
45.795795,91.4,56.84,95931,67,67,136.42,4185.74,1,0
45.735737,93,56.89,95922,67,67,138.81,4253.42,1,0
45.885887,88.2,56.89,95860,66,66,133.64,4047.14,1,0
45.825829,87.4,56.89,94631,66,66,132.42,4005.18,1,0
45.825829,89,56.89,94486,66,66,134.85,4078.5,1,0
46.006008,84.6,56.89,94780,64,64,132.19,3892.11,1,0
45.855858,87.8,56.89,93495,65,65,135.08,4026.14,1,0
45.645645,97.4,56.89,94862,66,66,147.58,4445.89,1,0
45.555557,97.6,56.89,95147,69,67,145.67,4446.22,1,0
45.435436,109.8,56.89,96007,69,69,159.13,4988.81,1,0
45.645645,106.2,56.89,97456,69,69,153.91,4847.57,1,0
45.615616,104.8,56.89,97759,69,69,151.88,4780.52,1,0
45.675678,101.2,56.89,98292,69,69,146.67,4622.38,1,0
45.885887,89.4,56.89,97128,67,67,133.43,4102.2,1,0
45.855858,88.8,56.89,96908,67,66,134.55,4072,1,0
45.915916,89,56.89,96321,66,66,134.85,4086.52,1,0
45.885887,86.6,56.89,94848,66,66,131.21,3973.72,1,0
45.975979,88.4,56.89,95274,66,65,136,4064.28,1,0
45.855858,89.4,56.89,94526,66,65,137.54,4099.51,1,0
45.855858,89.8,56.89,94642,66,66,136.06,4117.86,1,0
45.855858,91.6,56.89,94758,66,65,140.92,4200.4,1,0
45.825829,90.4,56.89,94322,65,65,139.08,4142.65,1,0
45.765766,93,56.89,94713,66,66,140.91,4256.22,1,0
45.825829,93.4,56.89,94145,66,66,141.52,4280.13,1,0
45.795795,89.2,56.89,93636,66,66,135.15,4084.98,1,0
45.915916,90.8,56.89,94504,65,65,139.69,4169.17,1,0
45.885887,85.6,56.93,93882,65,65,131.69,3927.83,1,0
45.915916,89.2,56.93,93852,65,65,137.23,4095.7,1,0
45.945946,87.6,56.93,93837,65,64,136.88,4024.86,1,0
45.915916,88.4,56.93,93679,65,65,136,4058.97,1,0
45.885887,90.2,56.93,94302,65,64,140.94,4138.91,1,0
45.885887,88.8,56.93,93307,65,65,136.62,4074.67,1,0
46.036037,85.8,56.93,93388,64,64,134.06,3949.89,1,0
45.975979,79.2,56.93,93448,64,64,123.75,3641.3,1,0
45.975979,84.8,56.93,91842,64,64,132.5,3898.76,1,0
45.885887,92.4,56.93,92044,64,64,144.38,4239.86,1,0
45.855858,84.8,56.93,93039,64,64,132.5,3888.58,1,0
45.885887,85,56.93,91624,64,64,132.81,3900.3,1,0
45.675678,98,56.93,93363,65,65,150.77,4476.22,1,0
45.825829,92.8,56.93,93768,65,65,142.77,4252.64,1,0
45.945946,86.6,56.93,93667,65,65,133.23,3978.92,1,0
46.096096,77.6,56.93,93007,63,63,123.17,3577.06,1,0
45.975979,77.4,56.93,91619,63,63,122.86,3558.54,1,0
46.156158,74.6,56.93,90971,62,62,120.32,3443.25,1,0
46.036037,79.6,56.93,90837,62,62,128.39,3664.47,1,0
46.186188,79,56.93,90635,62,61,129.51,3648.71,1,0
46.036037,84.2,56.93,91120,62,62,135.81,3876.23,1,0
45.735737,95.2,56.97,91238,64,64,148.75,4354.04,1,0
45.825829,91.2,56.97,91303,63,63,144.76,4179.32,1,0
